id,tweet
1526,jangan bawa2 fisik dong yang penting saya tingi :-p jangan ah nanti kalau kamu capai gimane kan kasihan badan tipis
1527,sudah lama sangat tidak-olahraga badminton kalau dulu sih routine ampe gabung pbsi sekarang menit aka ngos [pic] —
1528,indonesi vs belanda tidak-usah penasaran siapa yang menang -_-
1529,sukses kawan2 : selamat ! makasih sukses buat kalian yat
1530,datang deh besok pengen saya makan luh lama lama:p
1531,aneh nih tfa
1532,jenazah yang tetap utuh setelah tahun | menjelma
1533,the power of social media masih kalah sama the power of pln (with susi at lt menara bca) [pic] —
1534,done cantik :-) ekajunita_sp flwbck :) (y)[�o�]�[�]�[�e�]�(y) :)
1535,hahaha ayo! kangen el susah move on pengen jalan kaki di siam t t
1536,lumayan coy kurang berani drible saja pulang
1537,salahin salah sendiri kenapa tidak-libur_-_
1538,iya keren kan saya wkwk oia kamu jin apa perempuan wayah gini masih melek haha tidur fik
1539,buset mae tidak-tahu saja kondisi b aku mirip apa bukan kaya hape tahu -_- nanti deh aku tanya2 lagi kapan kamu mau magang nya
1540,kumpulan selesai sekarang waktunya main bareng bodoh (�✣�)�`)
1541,okelah ha tapi sudah lama tidak-main saya he boleh hoho sama ajak dan saja wkwkwk
1542,nah tuh tai wkwkrt iyalah siapa lagi yang bilang talida cantik kalau bukan dia sendiri yang blg☹rt bajak doi nad
1543,enak hujan2 dngrin ini ♫ years by five for fighting —
1544,macet oi (with eva at jalan kesehatan suryopranoto) —
1545,maaf aku sama ola itu adalah sepasang yang menyayangi tidak-mungkin kami saling menyakiti sekian
1546,yailah gampang wkwk
1547,yaiyalah sebal masa mau joget2 makin parah mah iya kamu iya ini juga istirahat terus tapi sebal ululu sian
1548,yah ngapain balik kalau kaya gini mah- -
1549,iya deh kece kecebong
1550,tidak-sabar lagi buat ulah
1551,oke
1552,pantes iya dibajak dek sama rehan-_- ka ini agung aku sayang kamu
1553,hei kaka kece gimana pengumumanya traktir traktir dong :d
1554,segelintir koleksi kaset yang nanti bakal jadi barang antik � [pic] —
1555,: hahaha iya sih ya sudah bau tanah begitu ya ups
1556,oke waktunya berangkat! of to bandung :) d'brasco)
1557,semuanya mudah sekali ber lalu
1558,gatau masih kamu terusin sekolah dimanah nge ko bisa baik gabaik:
1559,kalau begitu aman ya tertidur juga :) maf saya tidak-tahu ha amin lagi pms mas hahaha
1560,arg pakai mati lampu! gerah kan! (� � � �'�)�
1561,kalau lagi seru chat brng orang yang kita suka pasti tuh hp tidak-bakal pernah ditingalin alias dipegang terus
1562,hahaha iya pkl mah woles saja kan butuh refreshing juga saya kali far haha iya nih sibuk memikirkan pengeluaran hahaha
1563,baik kaka
1564,simpati 3g nya jadi 3g -_-
1565,pan saya bilang salah pergaulan kita
1566,sabodo teuing egydiahmr aku tidak-mau mati tanpa kamu :(
1567,hahahahaha abaikan dia yan jie ian yang peka tuh makanya kan sudah didoain sama cipy nya (cont)
1568,i'm at pekan raya jakarta (prj) (jakarta pusat dki jakarta) w/ others
1569,oh cepat sembuh guh masih parah tidak-mudah2 sabtu besok bisa maksain ke bgor tidak
1570,nungu agak reda/gerimis biar romantis haha pulang ujan-ujanan atau nungu sampai ujan reda #pickone
1571,dim aquarius asmara: jangan cemburu karena itu hanya akan menyiksa kedua belah pihak
1572,akakakakakakakak buat beli solar saja kurang
1573,cucianya sudah dijemur dhe: tahu kamu masih kecil juga:3rt cucian sangat sih kamuh-_- cailah begayan ah lukanya dihati
1574,oke thanks sudah jek bila suratnya sudah kan
1575,sama mi tos hahah saya disini hanya mahasiswa polos yang tidak-tahu apa2 dengan ipk turun oke haha
1576,lelah wkwk (with enderis at pondok safari indah) —
1577,iya juga pkn juga susah samanya u u
1578,hah! ketara sekali tertawa itu amat dibuat-buat hermione ternyata kamu mau menipuku huh baik pilih aku atau dia
1579,yakin kalah terus :p yakin yang :p yakin :p (cont)
1580,mantap sehabis hujan terbitlah indomie rebus telur cabe rawit saos sambal :9
1581,jiah bukan kamu anak bayi: {} ♥ ecie yang seharian ful br2 sama andle wkaka :p maf:( teman macem apa kaya
1582,say mhn do'anya donk semoga nilai aku bagus
1583,haha kekosongan itu hanya sementara terlalu berharga untuk menjadi biasa bagi orang lain karena yang kita rasa belum tentu mereka tahu
1584,kalau bilang adik bejo tambah tidak-aman aku bicara weh adiknya bejo agak neungar di bandung nya
1585,denganmu semua air mata menjadi tawa suka ria akankah kamu selalu ada menemani dalam suka duka #nyanyi
1586,samasama dek{} semoga nilainya bagus yao:) amin
1587,loba reungit haha tah sakalian nonton film di kate kw5 hahaha sepi sekali (cont)
1588,haha tnang mi saya susah berinteraksi ni kaya anak ilang :( nah tu ngerti hahaha bocoran maksudnya  begitu ya haha
1589,kini cinta menjelma seperti belati yang perlahan menusuk hati dan meleburkan semua mimpi-mimpi
1590,selamat malam god nite � (with and and at greyrom�) —
1591,doh gimana ya tidak-begitu juga tuhan tetap no dong maksudnya kamu ideal type no begitu kena trol deh saya
1592,path twiter instagram bm duar! (at harapan baru i) —
1593,duh kirain mau dibela - - parah memang kak lanjutkan  begitu ke kak vina hahahaha si
1594,huahahahahaha anjer nas sangat saya d samain sma mahkluk langka begitu fenomena alam yang jarang terjadi tuh
1595,ya alah pingang sakit bgt:-(
1596,nga seru kalau dua2-nya dari german mending nonton persib :d ini pada sirik saja deh dari tadu haha ngerti kalau jerman mah :p
1597,sampai juga dirumah (at puri agung permai) —
1598,haha lah kamu pecundang enga di gas-gas yang itu haha dasar kamu biadab haha germo loh akakak
1599,benar kelaman sjk data diberikan viapak bibit & mas chandra:-)korban rz sangat banyak termasuk saya sat ujian doktor
1600,oh kamu pikir nungu itu enak gak!
1601,kaka belum ngantuk ah masih kecil itu mah aku punya yang lebih gede dongs :p hihi duluan saja kak belum ngantuk
1602,saya meramalkan menjelang musim liburan banyak pacar2 yang juga libur kasih perhatian
1603,agar setiap masalah bisa selesaikan secara dewasa
1604,baik hati dan tidak-(� ) #spikquesti0ns saya itu orangnya
1605,haha alay ego lo!
1606,sudah sakit juga ujung2nya-_-
1607,poniyem lady gaga sartinah nama lengkap lady gaga adalah _
1608,bismilah lancar otw to permata hijau jalan tol jen gatot subroto
1609,aku memilih setia
1610,ayolah gakan menyesal filmnya mendebarkan hihi keren sangat lah pokoknya mh apalagi ada joe taslim nya :d
1611,huruf h (•� •�) | nama depan a c g h k n o p s t u z secara tidak-sadar mereka orang yang senang bercerita dan cukup dermawan
1612,kan elu dukunya :p kaga sotau kamu ah kaya dukun :d memang iya kan kaga sih sotau kamu ka :p
1613,tidak-biasa sepi � (with and rias angun at hagen dazs) —
1614,haha enak dong rt rumah saya dari baja anti api :p bakar rumah kamu (cont)
1615,genitnya pakai cium2 cuma saja teman saya yang paling baik makasih my bro :
1616,ayo tanggal yah ;p lagunya enak bebep aku lagi nyetir sendiri aha menghayati
1617,ini orang dikatain blon kok bukanya marah malah tertawa yak :|
1618,haha dia mah kan depan belakang bisa dia dong bukan setan tapi jablay lanang haha
1619,amin makasih dear ☺ selamat ulang tahun ka' semoga selalu dilimpahkan
1620,macet tidak
1621,tontonan kece pagi pagi gini ★ we wrestlemania xix —
1622,alhamdulilah kombis lancar walaupun soal ngarang hahaha
1623,sagitarius kesehatan: karena kondisi tampak lesu maka tidak-ada salahnya jika anda meminum suplemen
1624,sabar vin sabar nyebut hehe emosi ms-_-:'( vin ngomongnya siyalan saya di katain
1625,hah cari cewek zaman sekarang perlu di tes min cukup bawan motor saja kalau pdkt mah jihahah
1626,woy sombong
1627,benar kata aunty beda casing saja hahaha
1628,enak ungaran tenan
1629,apakah saya ini terlalu egois !
1630,biar frustasi yang penting hapy
1631,sombong doi haha wkwkrt z sudah jadi ava saja
1632,tidak-apa-apa kok sakit saja :')
1633,asik semangat ya n sukses okay :d bsop dong:) jadi ujianya hari apa mak yabaik lh -_-
1634,pea! duit saya abis cuma buat beli krtas polio sama pulpen saja sekolah lain remedial tidak-gini2 amat! alay lebay tahu tidak-lo!
1635,mu ka u-21 nya lagi main kalah yeh main monopoli nya slow baru juga 1-o
1636,duh macet - -
1637,hidup itu kadang adil dan kadang curang!dan sekarang saya merasa dicurangin sama lo!</3
1638,oke terima kasih pemberitahuanya via telepon atau email ya soalnya nomor hp yang tercantum di ap form saya hilang
1639,(-_-') beteweh kamu dptkn coupon yang kecil yang 1ny buat ambil buble
1640,cindy awas cat basah � (with cindy)
1641,kupret ! okedah besok kenyang nih dapat pj _ rt jadi ldran kan :v
1642,me : kalau maunya kenalan sama cewek saja bukan berarti lesbi wey saya masih normal
1643,no aku bukan anak kecil lagi jangan teriak anak kcil sudah malam :p (cont)
1644,#kepogaul di phpin itu rasanya gimana sih mirip bulu kaki lagi di waxing ngeri ngeri sedap :d
1645,karo emakmu mak pas amesa'ah malo h :d gik becan sengko bro emak keburuh ger amesah bro
1646,bastian baik sangat yak :-d makin sayang {}
1647,怞么会� �了通� 人家更新＜然� � � �人家� � 更新。那你到底� 啥丫�ha ha ridiculous!apa kabar ni yang versi indo untung belum upgrade fiuh
1648,wajah baru terlihat lebih fres sedangkan wajah jadul terlihat lebih stres
1649,iya bang tjakep sangat psti! serial malam mingu miko dilanjutin cakap nih kayaknya
1650,insyalah amin lelaki yang baik untuk wanita yang baik begitulah janji tuhan jadi berbuat baiklah agar jodohmu juga baik
1651,kenapa tertawa ada yang hahahahahahaha~ oh begitu iya salah kalau kai exo pacarku
1652,ikuti saja sama sama perut sakitnya naujubilah yalah :'( sakit sangat sangat
1653,daku mah tidak-bsa2 signyal'a nyolot > < ulth yah mel mf lupa tanggal pas liat2 mlh sudah lagi buka2 silabus nih hehehe
1654,wahwah dilarang mempunyai hubungan khusus terhadap lawan jenis diperusahan #catet
1655,ikan mas berenang di kali di tangkap oleh petani biar kata saya sendiri tapi hidup saya penuh arti
1656,iyalah wkwk poto cantik yak wkwk emak kamu mau camera sama emak saya wkwk
1657,�(�0�)� suntuk ada disini (✣� _✣�) rindu raincity
1658,saya tidur gara2 sakit -_-rt nah itu bukan a kamu ya sibuk apan (cont)
1659,kalian priapria tidak-bisa liat cewek cakap lagi online gini ( � -�)
1660,jelek ah tapi sudah siap2 lari pagi )
1661,bagus bngt! tapi tabibnya sempet balik ke masa depan tidak-saya sudah beli dvdnya endingnya bagus tidak
1662,tujuan utama suatu hubungan adalah perpisahan catet!
1663,sial banget-_-jauhin saja kaliyak _
1664,ditegangin abisnya :d tidak-usah tegang santai saja :) secangkir teh 'hangat' kembali untuk mencairkan suasana
1665,ih bukan php:( lain kali kan bisa php kamu php macet cipay :(
1666,otw rumah mertua (at jalan raya duren sawit) —
1667,telkom ble e telp inet semua mati ♫ as long as you love me by —
1668,ka ini ada apa ya - - gw'lah tetanga'nya marcel uhuk2 makasih :) sudah ganteng baik
1669,gimanapun kamu dan apapun keadanya aku tetap sayang sama kamu! :)<3
1670,pagi2 baca racikan katanya hm sedih sih kata2nya tapi keren tetap berusaha buat ngebangkitin semangat
1671,air dan api - naif
1672,jalan2 yang tidak-enak sangat :( pandeglang)
1673,bilang saja enga ko sudah abis:( dendam nih ceritanya rt dewihd74: kamu dulu mana dari jogja
1674,wols nanti acu klakson pas didepan rumah ini lagi panasin mobil duyu waityah :- ikut!jemput icut tidak
1675,cie yang lagi ajok balas2an pm wkwk tawa sedikit lah;p
1676,yang lemah ditolong sama yang kuat yang kuat pertahankanlah dirimu )
1677,tapi saja kurang -_- hahahah
1678,tak tahu aku juga ul aku minta maf yah sama kmuh kalau ada salah kita :')
1679,hey kamu peka dong karena disini ada seseorang yang sayang sekali sama kamu :')
1680,saya percaya tuhan itu maha adil dan tuhan tahu apa yang saya rasa sat ini
1681,regina itu ko dengan gampang kasih nomer ke fans sih bikin privasi tambah berkurang
1682,ya map salah :p dih sudah keseringan tahu :p hehe kali kali mah : ngatain lagi :p
1683,ini tanda kalau rencana tidak-akan berjalan lancar
1684,masayip kalau kaya gini kamu masih mau sama aku tidak-☹
1685,mutia sudah kaya jamet-_- wkwkwk iler di mana2 x_x
1686,aku akan berusaha sebaik mungkin untuk menjadi orang yang baik agar kelak… (at untung corp head ofice) —
1687,o hahaha alay
1688,tangal cepat datang ya biar saya cepat nepatin janjinya tidak-ada hutang janji lagi
1689,cie alex sama novita duet cie sama pacar sendiri cie pasti seru cie
1690,kan mahal besok mau sulam bibir ah
1691,alay
1692,yey pea _ ya bisa jadi yaemang ya benar binatang
1693,penasaran hahahaha
1694,kenapa sih cantik marah2 terus deh u u
1695,oke deh hehe hem iya -_-rt makasih dm saja iya hahah:p sudah udah;)
1696,hahaha bonus klaprtart ukuran :-) pm untuk penawaran terbaik b ;) #gelarlapaklagi
1697,sewindu by tulus —
1698,karena bangsa indonesia adalah bangsa yang mengakui dan meyakini adanya tuhan yme maka dijadikanlah ketuhanan yme mjd sila pertama #pancasila
1699,oke sfren lanjut besok ya mimin mau tidur nait
1700,owalah dikira mau diperikas kaya tadi di lab wkwk
1701,ngakakrt gara-gara banjir beberapa jomblo tengelam dalam lautan luka dalam
1702,teman tidak-ya wkwkw yo sama sama semangat ngat ngat ngat ngatz
1703,i'm at pt mayora indah - jatake (tangerang)
1704,jalan sekitar taman buah menuju cileungsi padat merayap share
1705,iya map tadu b mati baru sampai rumah :p
1706,kayaknya saya cocok nih jadi kurir phd - -
1707,bisa dibilang kacang lupa kulitnya sih iya bisa persetan kan sudah gp deh santai saja
1708,masih buang2 air vit mungkin di suruh kurus ahahaha positifthinkingsmalah
1709,parah ye tadi pak indra :| ngatain saya begitu :|:|:| duh
1710,sudah lama nga haha mabok dong
1711,salah cari taksi susat amat kya cari pewong2 -_-
1712,heheh spik saja kali :d bajak bajak sebenarnya tidak-manis tapi sepet-_-
1713,ku yang dulu bukan lah yang sekarang dulu di sayang sekarang ku ditendang dulu dulu dulu ku bahagia sekarang aku menderita
1714,hakhak lagi tidak-bersemangat :(
1715,habisnya :( dosa kamu hihi sekali lagi oma bersuara aku lakban benar mulutnya :3
1716,kaya orang tolol di timezone ber4 haha (at —
1717,bosan jadi mikir sharing saja buat yang bisa baca tulisan saya jelek iya paham : ) [pic] —
1718,najis itu tukang farfum iyuh!menjijikan!
1719,nanti juga balikan lagi ma acil basi kaya kue cubit hahanjir terbahak-bahak saya nyo :d
1720,semoga bisa hijrah juga kearah yang lebih baik :d
1721,rasanya pengen ngebunuh saja deh kalau tidak-dosa tidak-ada hukum mah munafik amatmah
1722,kamu aku carin ya sudah sms sayang
1723,gampang sekali unt mjd salah satu unsur perubahan ke arah yang lebih baik di negeri ini
1724,bersyukur masih ada sahabat2 kamu yang suka nasehatin kamu karena itu tandanye mereka sayang sama kamu jangan sampai menyesal ntarnye ☺
1725,mendarat dengan cantik ​�(�_‾� ﻬ ‾�) terminal w/ others)
1726,hahaha namanya lagi kesal ya hanya bisa marah2 sama twiter haha malam-malam ngedumel berisik ka hahaha
1727,tidak-apa fi gaptek wakakaka yang penting tetap ganteng dan kece ♥~♡
1728,kak aku sudah dijalan bku mati eheh (with safira)
1729,(helprt) go folow jual kpop stuf keren murmer dan lagi mengadakan tidak-loh ;dmakasih~ #paradisega
1730,belum taw saya kecikini apa tidak-tenang saja kalau saya kesana pasti bareng kok
1731,rapi rapi abis itu cau
1732,yoha abisan galau dirumah u u lebih baik makan buat piza yekan he
1733,di kulkas masih ada blenger tapi dingin
1734,bela paling cantik :d
1735,andai andai itu nikmat ye do :d abis enak sih berandai andai :p
1736,kecebur got:-d hahaha tidak-bawel teteh cuma kece :d sekarang kerja dimana teh :)
1737,pelajaran mahal nih datang ke pameran ilmunya disini untuk awal (at jakarta convention centre) —
1738,ehm keren kan ni baru berkelas kreng sangat
1739,kenapa mau ditemani haha jangan tidur z -_- lah iya ngawur semua hahaha “
1740,stop ada kata kata bedebah itu wakakakakakakakaka cowok yang aneh saya bukan trauma tapi jijik demi
1741,hahaha rekor sekali ya sumpah toy ini rekor toy kamu belum obo toy yowman ahaha jadi enak dayendyan: iyalah p
1742,rasa yang enak itu waktu kita nongkrong di kamar man ahahaha plong �✣�✣�g�t sudah
1743,bahaha lagi seru sekali ini benar sudah lagi kocak2nya ya jeung :d
1744,pernah nyoba! saya lupa namanya pokoknya agak didalem2 situ enak sekali sumpah! (cont)
1745,kue pancong enak kamu ye ngeloncongs-_- aduh mantul tuh;$wkwk hahaha paul ngigo duh
1746,wkwk kayatadi kesusahan mengerjakan iya daripada susah hehe
1747,kalau saja sir ikhsan punya twiter yang selalu on jam kan lumayan bisa jadi transletor! -_-
1748,meskipun sudah di rumah ketemu kluarga ad tv ac tanpa mu disini sepi rasanya
1749,kalau saya memang ngegemesin yu hahahahaha panjang dung hehehe gemes sangat fit -_-
1750,oh oke makasih jam pagi min stefadictjkrt_: besok dahsyat jam berapa deh
1751,andres iniesta senang victor valdes bertahan
1752,ah kesal parah! cembabi
1753,abis di urut langsung spa kayaknya enak nih
1754,haha tidak-deng teuing ok kalau  begitu mulai skarang aku romantis wkwkwk iya kaku nt mah!dev_mind:
1755,sunguh nikmat ngantor hari ini makan kenyang tidur kayang pulang sebelum jam sembilang terima kasih bang foke
1756,o apan ort o enga jelas
1757,nungu baju kidrock itu bagaikan apa ya susah di ungkapkan dengan kata2!
1758,iya saya twu kamu baik kamu perhatian sama haha kamu tahu saya kan mam haha payah kamu mah ngajakin saja getol
1759,t deh saya memang kamu alay wkwk
1760,info dari bnarkh polwan di ina dilarang pakai jilbab jika betul sunguh sayang sekali di swedia dbolehkan
1761,elah lama amat cin
1762,kasih saja rha maicih apa ma erotrt tenang cil (cont)
1763,dimana mana tuh punya pacar malah bikin ribet! tidak-ada tuh ceritanya punya pacar senang terus! tidak-ada~
1764,terlihat cantik memakai gaun hitam
1765,he he he aku masi kecil tapi tidak-kimcil
1766,wah di rumah ramai \:d/
1767,iya k sakit pusing dahnya naik kakak rika d batam knal g
1768,sok dwasa padahal mah tidak
1769,selamat ulang tahun yang pertama ponakan tante satu-satunya yang pulang ganteng♥ cipinang jaya a/32 jakarta) [pic]:
1770,lehernya sakit (╥� ╥)
1771,iya iya iya yaudin kamu masih shock sepertinya wkwk lagi kamu pilih tukang ojeknya tidak-benar haha
1772,oke nanti disalamin bigel haha!
1773,tuhanku sayang sayangi juga ya semua temanku sahabatku yang selama ini selalu disebelahku melalui hari yang indah bersama
1774,serba salah x_x
1775,kejujuran memang membawa berkah jujur itu hebat
1776,nyolai~de ws lah seruan juga kaka sama doi hahaha seru juga tuh deh :d
1777,semangat pagi
1778,peringkat pertama se-dki selamat untuk kalian luar biasa♥
1779,wuih sudah hafal eko indikator besok tingal dimantapin lagi (at rumah mewah (mepet sawah) —
1780,sabar rita ini bikin kamu kuat segala ingin menjatuhkan dalam hal perkerjan
1781,pak daniel sparinga prihatin sudah jadi makanan sehari-hari kita
1782,hahaha benar tuh cil wkwk
1783,kirain sudah di belin jan'a eh ternyata saya sruh beli sndr sruh ikut ayah pas saya ikut kirain beli apan begitu eh sruh menemani ambil duit doang:|
1784,tidak-sangka ya kamu sudah 7thn sama mas botak perasan baru kaya kemarin okay saya di duluin lagi sama kalian saya kapan saya :'(
1785,busines etiquete by mrs indah soekamto as a trainer [pic] —
1786,iya saya juga bingung itu orang kenapa bisa kenal elu hehe oke ;)
1787,sukri lah bang ramai nih agam ultah
1788,pujituhan luar biasa pak bos haha itu gimana kampus sukses smester berapa sekarang haha haha baik sendirinya gimana k
1789,k baik aku minta folbacknya ya ♥
1790,dih saya juga ngulang tadu yaudah sabar besok kita lanjutin lagi sekarang mending mengerjakan kaiwa
1791,harus mau tidak-mau agis tami sudah kenyang:p tidak-mau maunya berdua saja rt tamiafriandi: gah sudah kenyang buat
1792,haha damat;p jihahah ikutan baik luh cie cie juga ah;p aldhio_kciel: acie c
1793,avalo jelek jelek tapi cantik sangat :-$
1794,parkiran yang makin lama makin sempit sudah parkiranya sempit orang2 jakarta ini pada pakai mobil sejenis toyota alphard or range rover
1795,kok cie :d � lebih baik folow yah ry #promosi
1796,selamat menempuh hari sidang ya kapten it's time to show ur best dear semangat dari jauh ! hap hap hap :)
1797,masih menit pertama keringet masih banjir baju saya basah sangat
1798,brengsek ! harga signal kok bisa lebih mahal dari harga gorengan ini
1799,wawancara plus akad minus nikah #lol #paok ;-) (at bank btn harapan indah) —
1800,cakap juga nih headset baru! thanks ha-pe! \m/ (w/ & waraney at tempat penitipan helm headquarters) —
1801,hahahaha oya :p kirain baru punya :d :p twet yang lama rusak woi - -
1802,et deh mentang2 lagi masuk angin skali'y disi moncor2 ni perut sayang sangat holicow saya
1803,#libra suka mendapatkan segala sesuatu dari kerja keras bukan bulying / paksan
1804,kenapa qaqa kejai :-) kaya'y semenjak itu sifat'y beda deh jadi malas punya teman kaya begitu
1805,ya gp kita saja masuk hohoho ih ine otaknya sempit
1806,jujur itu bikin -_-
1807,iya di rumah saya oke la santai dirumah kamu kan kumpulnya
1808,daripada marah-marah tidak-jelas kita selama ini sudah terlalu dimanjain saja (with george) [pic] —
1809,mungkin aku pernah jadi gula untuk manis senyumu juga jadi asam untuk cemberutmu ~
1810,salah sekali kayaknya lewat sini macet huft (at kawasan tugu monas ) —
1811,gara2 kentang nuget dan sosis cabe bawang dulu jadi busuk tidak-dimakan
1812,sekiranya ini lampu kamar saya baik2 saja kan yak terang menderang kenapa tbtb mati-_- konsletkah haft
1813,tidak-apa-apa cium sekali saja enak eh:p cnd hehe
1814,amin �rt tuhan selalu tahu yang terbaik dan punya rencana yang paling indah buat kita!
1815,coming son moving on android;d benar itu o o wiw penampakan bm bukan di blackbery
1816,aku lelah untuk kehilangan seseorang yang aku sayangi tuhan
1817,enak saja :p dasar nenek lampir wle :p
1818,tapi cantik ko :)
1819,cewek keren itu bisa main gitar tomboy berani blak blakan kocaknya tidak-jaim :-)
1820,selamat pagi hari jum at :)
1821,subhanalah ini dia contoh manusia pilihan alah sudah tidak-ada saja masih tetap memberikan kebaikan bagi orang sekitarnya uje :')
1822,wkwk 4jt bro! mahal
1823,nonton tivi | sambil makan permen | memang kak diki | yang paling keren \ d/ #dickyawe20me #salamfanadicky~tangsel
1824,kepada mereka yang berhianat semoga mereka tersadar bahwa mereka begitu jahat
1825,sudah sana bantuin dulu biar cepat selesai terus kesini deh rt oke siap: selaw yang{}
1826,punya tingi dan berat badan ideal itu impian sekali hem
1827,punya sifat pelupa itu batin sekali ya-_-
1828,alhamdulilah baik siang teh apa kabarkah �
1829,kalau tutup kuping tapi kan matanya ngeliat :-) ya iyalah deh namanya juga sudah tua nanti bakal pensiun deh
1830,yoi berarti pemimpin yang baik itu pemimpin yang ditempa oleh gunung dan laut bukan oleh kampus #okesip
1831,rusak !
1832,b #omspiktanya kamu lebih suka baca buku a horor b romantis c comedy
1833,eh kok diperum musim tukar isi binder sih a ingat kecil sama si ani oneng :'(
1834,z sibuk naon sibuk ngukur jalan nyak hayu atuh sok dipuguhin dibahas dibm suka tidak-baleg - -
1835,janganlah engkau mengangap dirimu sendiri bijak takutlah akan tuhan dan jauhilah kejahatan - amsal 3:7 -
1836,resah gelisah tiba2 unmod mirip roler coster deh nih mod ! piza enak kali yah hahahah - -
1837,cuacanya ituloh yang bikin engak kuat bikin males :|
1838,h a l l o selamat siang )
1839,power ranger itu termasuk pahlawan/pecundang sih kok suka tawuran monsterny satu d'keroyok 5orang kan tidak-adil ! #kasihankan monsternya!
1840,happy birthday mba panjang umur sehat mudah rezekinya selamat dunia akhirat {} nt sore di tungu di gokana :p
1841,saya sudah buat email baru ternyata saya baru ingat pasword email lama kampret
1842,memang di pikir kita cewek cakap kali yang sombong haha sini mah ada saja situ yang sombong hahart helow ada saja kal
1843,pertemuan singkat dan berjalan sangat cepat :')
1844,memang hanya orang bodoh yang mau melakukan kesalahan untuk kesekian kalinya tapi itu karena cinta #jujur
1845,makan dulu dong nanti sakit lho
1846,kaga jadi nih kita makan wkwk kalau sering kangen itu salah nga sih :|
1847,tidak-usa malu sayang :d hehehe iyah ka :) malu tapi aku ka :d heheh he gp orang nya baik2 ko termasuk aku orang nya
1848,pilihan yang sukit :| #bursatransfer dikabarkan real madrid bersedia membarter cristiano ronaldo dengan wayne roney
1849,iyadah jangan sampai kamu bikin orangtua kamu kecewa ya mumpung difasilitasi ayah nga hahaha
1850,aquarius : kesehatan: jika sudah dijaga sedemikian rupa masih saja tetap jatuh sakit sebaiknya anda tak perlu kecewa
1851,ah males sekali ngbabu berdua haha kaya tidak-punya teman saja kamu wkwk rt berdua yuk nyi temani
1852,syudah dengan selamat kak
1853,lama2 saya malas main sama kalian kalian tidak-solid lama2 saya males main sama kalian!abis gtusih mainya pilih2 haha
1854,ah curang cuma colek saja tidak-diajak :( otw ke sushi bodo colek
1855,warteg dibongkos oreg oreg makan mahal dulu at gedung moderland
1856,argh cius gx ini sudah dagdigdug mudahmudahan benar yalah (�) #berharap
1857,di keramaian ku merasa sepi sat tak ada dirinya~
1858,paling kesal memang kalau sudah membicarakan masalah motor! ngehe banget!
1859,warga yang malas bayar listerik oh hari ini mati lampu ampe jam sore ya oh
1860,mulai man hadir orang pingiran oh pantes rt herlinayulia: org2an kaya
1861,gampang itu mah oke nanti yaw
1862,wo payah nanti malam kemana nih hahaha ya kalau ingin w tidak-tngung jawab :p
1863,rt! kejujuran itu adalah hal yang paling berharga ☺
1864,wkwk iyasih :d itsihdina haha tapi refnya sama kaya ingrisnya
1865,lindungilah keluargaku dimanapun kami berada berilah kami kesehatan dan keselamatan (✣� �_✣�)
1866,mantap nih kak anie kerjanya keliling dunia :) mak baru sampai belgia masih setengah jalan
1867,pacaran itu bukan status tapi zona (yang menurut dia) nyaman its just a lifestyle sih� �
1868,sakit itu tidak-enak :( (at rs st carolus) —
1869,selamat pagi senin :) selamat pagi kamu yang hobinya nyuekin aku sayang sekali sama kamu biarin! walau dicuekin ya gp ♥ :']
1870,antara sakit gigi sama sariawan
1871,#kode duile yang lagi gebet cewek lain hp nya jangan lupa di silent ya matin kalau perlu bahaya kalau dia tahu cadangan kamu yang
1872,mulut saya jadi asin sama air mata saya sendiri sih ya- -
1873,ha aduh bahaya sobh takutnya nanti spg disono dibungkus dan dibawa pulang sama anak kamu :d (cont)
1874,i'm at pantai indah kapuk (pik) (jakarta utara dki jakarta)
1875,mangkal d lapangan istana negara meg jadi yang nyewa orang penting
1876,sat ibu punya masalah dia lebih baik diam dan tetap tersenyum untuk anaknya #edisibu
1877,senang deh liat kalian kemarin di milad mizan mirip keluarga kecil bahagia
1878,kata siapa enak tahu d sini ayo ksni
1879,rambutnya luiz kaya per yah hoh
1880,mati tidak-lu! superhero saja tidak-mau kalah febeles wkwkw [pic] —
1881,oh kitu cepat atau lmbat bisa jadi penghuni #bjs #lt :)
1882,biasanya bisa tahan sakit tapi kalau gabungan tidak-enak badan lemas puyeng mual &… (at parameswara playground) —
1883,cuma karena kurang tidur saja g kemarin (�✣� _✣�​�)
1884,now mantap sangat nih pelem ★ flight (at bryan's rom theater) —
1885,satnya mimpi indah \(�▽�)/
1886,apan tadi di wa galau -_- lagi senang weh xd jan tawa terus wkwkwk xd hai
1887,hahaha salah hindai cie yang memikirkan negara bukan  begitu fer tapi dari pda indo bangkrut :d fevaelinvi: tahu deh
1888,sunguh ku tak suka bila kamu tak perhatian
1889,selamat kerja malam yang di sana ☺
1890,pasti yang lotemart saya yakin yang datang bukan cuma kpopers/elf pasti dari semua kalangan -_-
1891,baru mlai jam 21:50 nanti masi lama
1892,gedung sebelah ramai ada coboy junior rctimaksudnya
1893,sempurna itu tidak-ada yang ada itu sampurna idiw gils gils '�c)
1894,kalau mau kedepan kamu saja sama eno pakai motor saya nanti malam pas nyokap eno ngaji katanya
1895,tidak-mau lagi lagi dan lagi :p percuma kaya begitu tidak-guna ah tuman ! :p
