id,tweet
4468,atuhlah sing bengen :d sip wongedan ;d oke oke mba zombie :p haha
4469,iya khilaf wi-_- kenapa tidak-boleh begitu sayang{} keselx_x hey ngomongnya-_-
4470,jauh sekali saya mah d cilgon
4471,satnya menikmati racikan sendiri
4472,nykp belum pulang:( bu cepat pulang mau crta: (
4473,seru sekali naik banana boat sama donuts boat bareng kamu sayang hihiw ♥
4474,uki hebat euy saya malah tadu mikirnya tidak-biasa rages galau :p
4475,rekap absen sendirian d kantor mana ujan lengkap donk
4476,tidak-perlu harus menungu menjadi raja jika ingin berguna untuk bangsa
4477,yuk mari makan bebek kaleyo mantap jus sirsak(~�♥)
4478,next time ya puput jahat agitachaniago: so maaf i'm not stay at home _ kirain gabakalan kerumah
4479,suka duka dipakainya untuk kebaikanku (at hkbp kebayoran selatan) —
4480,yelah buang2 duit min orang kaya mah selo wkwk
4481,; weh folback temanmu yang cantik ini yah :)
4482,bagus deh ada kemajuan ngahaha
4483,sudah dimana bro kamu makan dulu sama bang makan lagi! lelah sekali namun rumah masih teramat jauh :') watdefak
4484,selamat pagi♥
4485,minum baygon setdah _ minum apan tuh courtois tu tinginya kurang lebih meter min (cont)
4486,selamat pagi :p{}<3
4487,biarin saja orang kaya begitu mah ! biar dia merasakan sendiri akibatnya gmn! in come kok !
4488,iyah saya memang cepat
4489,oke jam pasang alarm pan
4490,blitzmegaplex kalah ama ini hahaha
4491,cie selamat ya
4492,saya kangen dia yang waktu masih perhatian sama saya :')
4493,celebrate hapy aniv month my jelek akhirnya bm kesini lagi kesampaian juga … (at special sambal s ) [pic] —
4494,yang jorok siapa -_- banting meja maunya susu~ #janganjorok
4495,banci cantik loh :p tidak-ada itunya masa dikasi bancinya-_-
4496,kalau kamu ngmong saya lebay penakut main saja mas kerumah saya yang paling ujung depan nya ada pohon palm yang ada mis k nya :)
4497,tengkyu makin sayang deh sama mimin{♥}rt samasama:) kita sudah bilang iky lwat dm kok kalau dibaca pasti dia langsung say helo
4498,covernya keren :)
4499,semangat untuk latihan dan tetap komitmen untuk semua project kita kedepanya ya
4500,kata hany saja kamu tidak-jelas
4501,oke doa dari cikarang hay say gp kok :)makasih ya doanya :
4502,path eror deh tidak-jelas ! �
4503,jogja / malang / bali ya hm
4504,bila berjilbab menungu akhlak & hati baik bagaimana dengan datangnya malaikat izrail yang datang tanpa tungu akhlak & hati baik yukberjilbab
4505,rencana tuhan itu indah iya indah seperti mata kamu :) #gombaltbs
4506,i'm at martabak favorit bangka (bekasi west java)
4507,kapan engak bentar lagi doain dong biar ada libur panjang nanti juga bisa brg2 sama kamu
4508,/ngiris bawang/ ;-; cie kak rei tua '-' wks xd
4509,ada juga yang kurang tidur -_- ada yang baru bangun ada juga yang belum tidur beda tipis
4510,apan nurulnya salah tuh aturan
4511,telat gila umur mah susah -_- astajim poho aing haha memang ngaleyet ni anak
4512,wkwkwk berarti kamu tidak-solat2 dong su wah parah esu tidak-solat wo
4513,tbtb baik tadu marah2:/ tapi yaudahlah syukurdeh:$
4514,tidak-punya mantan mantan yang mana sih kak yang paling susah di lupain
4515,sabar sabar sabar
4516,siang d lagi apa ka umurnya berapa sih ka selamat siang mukabantal
4517,memang kenapa cemel sakit
4518,banyak orang yang berangapan bahwa malam jum'at itu seram banyak setan dan lain sebagainya tapi hal itu adalah bohong
4519,ramai amt kak:ort bakal ada 90org yang bakal menginap di rumah malam ini:|
4520,satu dalam detik berdetak mengayun tak indah jaringan sarafku hampir memutus dalam langkah berpakupadu aku tersenyum penuh tanya -_-
4521,hua k2 lagi nonton ada joe taslim & hehehe seru :d c:
4522,itu di foto kaya felik tidak-mau liat julian sma david homoan wkwkwk
4523,ma kamu itu bajak tidak-jelas -_- dan tidak-tahu siapa pagadangan lah jo botol hahah burung
4524,seru an sama mereka sempak (sembilan empat kompak) :d
4525,saya jadi bingung deh sama gaya hidup yang membuat orang itu tidak-nyaman semoga hidup saya bisa berdampak:)
4526,kelas suatu hari kita hanya akan menjadi memori bagi sebagian orang sebab itu lakukanlah yang terbaik bangiyo
4527,baru bangun pasti halo to : morning alay :-
4528,buahahahahahaha capai saya nyets b low wa saya ramai jadi b saya lepeh
4529,hari ini benar benar tempur
4530,hal b-3 no 15! pekan raya jakarta (prj) w/ others)
4531,new ava with mavel♥ kasihan mavel dia kangen sama mpb dan velma di pontianak :') sabar ya syang {}
4532,benar ya buat egy!♥ egydiahmr yah goy angun bingung nih mau ngadoin apan pengenya kucing angora
4533,riva mah setres giliran begituan langsung conecting lancar
4534,haha oke haha sudah tapi yang di hape saya belom! itu mah bluetoth saja kangen memori saya feb
4535,haha membunuh memang pihak kami pembunuh ! z tragedi ranga itu bukan kami yang membunug tapi oknum� yang tidak-bertangung jawab
4536,nya saja ada bro mazdanya saja dan khusus mazda2 juga ada ada mazda bro mau gabung
4537,kok doa nya jelek amet-_- get well soon orang aneh-_- haha akhirnya do'a saya terkabul dis :d bisa sakit ki
4538,iya kalau kebanyakan tngal kasih gula :-p iyah airnya jangan banyak2 ya takut tidak-enak -' amin
4539,asolatu ngimadudin ibarat rumah tanpa tiang tidak-sempurna begitu juga dengan islam
4540,tidak-ada mtr cini cini ke rumah aku sebal benar seharian di rumah saja (✣� _✣�)
4541,berita buruk saya gaikut : (
4542,iya kaya elu bau wkwk kalau ek bau dong hahaha harus gentle broh jangan mirip ek broh
4543,thumbs up -> kalau masih gangu area nama baik buat saya tidak-ada masalah tapi kalau
4544,tidak-hanya sandiwara ! pernah kehilangan orang yang benar-benar kamu sayang #jujur
4545,watching real stel (at mazone's house) —
4546,iya donk sudah 5hr yakin tuh sarapan pagi ini telur rebus & segelas teh c:
4547,nanti kalau hary rambutnya tbtb lurus pas ngeliat kamu gimana justkiding ;b
4548,iyalah kita pasti lulus pak besok pengumuman nilai un kok saya tidak-ada panik paniknya -_-
4549,hahaha daerah pamulang ternyata luas juga yah -_- nyasar ini tidak-smpe� aduh _
4550,hahyayaya cacat mental terbahak-bahak sambil guling2 sendiri liat foto2 yang kemarin :d
4551,ada yang ngetwit saja bisa dapat duit ada juga yang sibuk cari duit dulu baru bisa ngetwit ada
4552,bulan april: mudah jatuh cinta kadang kekanak-kanakan mudah tertawa pandai pandai bergaul
4553,haha siap2 bulu tangkis ya yoa lah ingris♥ memang susah menang kalau sudah lawan orang luar indo
4554,yihuy lancar di ramayana \(�▽`)/
4555,benar juga gp :-) hahah aku bercanda saja kok nurul : iyadeh aku ngiri
4556,oke makasih:) sip :d riska folback
4557,tembe tangi apa kamu :o wis awan selamat pagi wk
4558,wkwkwk just fel what u fel cry in my heart sok care a wkwkwkwk tidak-usah
4559,di rumah kmrijo dimana tmo ksna sayang
4560,bukan! wkwk yang dipapan tulis itu yak tapi lebih cinta sama 'dia' sih ngamalin juga kamu
4561,dede sayang kis [pic] —
4562,lah kenapa jadi saya yah lagi di usahakan kok :) hahaha iya dong mba :) mba ayu move on juga dong bagus donk kalau
4563,semua kontakan pada penuh dengan orangtua
4564,harus diberi kode berapa kali biar kamu bisa peka (✣� _✣�) #aboutcewe
4565,cukup nyaman walau sebentar tft ♥
4566,kalau ada frepas boleh hahart tidak-jaklotan kamu jams asli very very brt brt sangat sudah
4567,kemarin artis sinetron ngirim pin ke saya lewat twet biasa ajeh tuh dan tidak-norak lau ajeh yang negatif terus pikiranya :p
4568,liat orang yang sudah pada sukses sekarang ada rasa iri
4569,itu yang di tahan2 haha keceplosan ape _ baik baik keceplosan rud :p wkwk tahan kentut
4570,deh cukup deh ke galauan kamu makan ati lapernyah makan apa yah
4571,tidak-ah malu londrin:p londri makanya pen main motor kotor sekali bikin mager !
4572,baik baik sip tika :-)
4573,sayang :
4574,lebay shadow mati grgr kelindes motor tadu pagi shine tingal sendirian main sendiri tidur sendiri ah sedih liatnya :'(
4575,em kalau ditempat kaya gini bikin keinget lagi hm
4576,kasihan ya ckck eh tapi no prob loh lucu ya dulu mereka mati ian nyalahin sikap saya sekarang kok malah lebih parah
4577,salah cemburu
4578,ngebunuh orang di gta kesal ilang tidak-ya
4579,\^o^/ : mav merepotkan sayang nhona_d: cihuy ​♡(�✣�) cari tpan ank2 in dulu c: nadya
4580,mobil saya bau gingseng amat -_-
4581,asalamualaikum met pagi met berhari libur damai & sehat selalu : setahun mars dihantam asteroid kali [vivanews]
4582,apan sih kamu eh saya punya cerita bahagia hahahaha tapi besok saja ya ceritanya saya sudah ngantuk!
4583,i'm at bakmi garing petak sembilan)
4584,enak saja:pifc deh ifc:drt bawa bekal dari rumah sendiri2 nanti kita makan tetap makan gratis~
4585,ya alah lucu but ri sumpah mau
4586,fast holiday plus dede :)…
4587,homey ;) cluster taman sari harapan indah 2)
4588,iya makasih ka kecilumayan lah ka selamat yah nemnya gimana deh okedeh;) l
4589,nyehe mama aku makin cantik loh wkwk
4590,dea yakin bisa:') dihilangin nih dari mimpi;) mau sambut doi baru
4591,aku milihat gadis cantik sepertinya datang dari jauh wajahnya ayu sopan dan bisa dipercaya jasadnya tranparan tidak-bisa di pegang byangan
4592,sayang tasnya nanti lecetki gang
4593,iya syang ni sudah ditol tapi semacam jauh q baru lewati manga2 squer
4594,cek saja bawelrt serius
4595,penjaga stand kynya lebih cocokrt #cancer cocok bekerja sebagai arkeolog dokter petani arsitek dan penjaga stand
4596,gita wiryawan adalah mentri yang berani brdebat dengan hilary clinton dmi kpentingn nsionl ri tidak-akn menang can
4597,sekarang dia lebih garang dari saya mungkin yang dia lmngn benar kalau dia mau cr lagi saya stay saja deh
4598,cius kamu lebih alay yeh kamu juga alay ogeb:p
4599,kamar guayg deket rumah tv iya itu anjing di taro di halaman belakang kali pas sekali sebelah kamar saya
4600,kan unik yekan haha daripada laki tapi pakai mukena iya kembeun terus sambil pakai kaca mata wkwkwk kembeun
4601,jauh yah :)
4602,montoya: namun mesi-lah aktor utama barcelona dan neymar perlu beradaptasi dengan tim dan terutama leo #sb
4603,oke teman smp :d iya pasti semangat ko!
4604,lge kesambet setan benar asik sok bijak sekali kamu bang :p ini sudah kehendak tuhan
4605,wes tidak-betah kangen kota malang :)
4606,benar nga
4607,end of year ya nungu smw lulus dan sbagian dapat kerja i'l handle this project insya alah doain sehat
4608,jesica choi so young fany #pilihkpopidol yang paling fasih berbahasa ingris
4609,hahaha iya mungkin mungkin juga dia lagi slingkuh nah lho :d mungkin saja dia lagi sibuk jadi tidak-kasih
4610,salsha tadi kecenya kebangetan sampai tidak-kedip saya ngeliatnya :d :p
4611,nah kalau itu belum di jelasin ka di sinetronya hoho penasaran ya saksikan love in paris setiap hari jam tayangnya tidak-pasti wkwk
4612,insyalah lahir bulan juli: tidak-tegan murah senyum setia bisa diandalkan
4613,nasi basi mau
4614,bayar rp kalau begini juga sama… (at di tengah kemacetan tidak-jelas seperti penuntasan kasus korupsi) [pic] —
4615,sudah gal kamu jangan sok an ngehibur saya gal
4616,selamat pagi semangat buat yang lagi uk^
4617,lebih baik cepat2 tidur biar membaik wkwk kok saya juga gila gini si☺
4618,eh jujur loh saya pernah pacaran ama farah tapi tidak-tahu sudah saya itu asli ato tidak-soalnya gur asal trima saja - terus dia selalu manja sama w �
4619,aneh amat locationya-_-
4620,dikira marawis kali ya aktivis _ rt aktifise � pas udan kelingan mantan pas terang sibuk golet gebetan
4621,jum'at saja sekalian ambil rapot ma :d memang hari ini benar ambil ijazah
4622,katanya kamu istrinya durhaka amat gatau mertua
4623,akting lumayan capai juga ya
4624,lama sekali aku menungu kedatangan mu kekasih_-_:)
4625,s6 kalau ada itu berarti ada hechul ya mikir keras cara mendapatkan tiket
4626,dih okta haha malam mingu keluar becek lebih baik saya tidur
4627,ih saya tidak-bercanda tahu haha
4628,suka sangat wangi guling nya
4629,iya om hari o:) shalat om damn_dim: selamat pagi mari berolahraga (�^� )9
4630,tidak-enak loh dibuat nungu kaya gini kamu juga nanti bakal ngerasain!
4631,nanti mati biarin amat
4632,ahahaha iyaiyaiya insyalah saya main gas tenang saja et kenapa jadi gusti gas hahaha
4633,haha xd #factmcjr dulu iqbal itu kalau nulis aku hp itu aku wah alay sangat wkwkw
4634,ada artis facebok � setan twiter
4635,abis mandi! nethink et otaknya _ ngancingin baju bukan lagi selamat
4636,haha hari yang panjang ngeber sik ndak edan !�
4637,biasa kimcil2 lucu siapa lagi nih yang ikuti saya ola fans kamu banyak sekali :'( olaolala
4638,diluar panas bgtbgtbgt! minum es kelapa muda ditengah hari gini perfect! (at jalan tanjung duren timur raya no 5) —
4639,saya type yang gampang move on tapi sedikit sesak kalau mantan punya yang baru huft!
4640,cantik sesunguhnya itu bukan karena pakai up facial atau luluran tapi karena basuhan air wudhu dan sujudnya pada alah swt
4641,info donk dari arah tomang k rambutan macet � � ya terima kasih
4642,ha serius sudah halo~ buat comate bekasi oficial bok cjr sudah ada di gramedia daerah bekasi: bekasi me
4643,sudah sayang
4644,tidak-ada makanan ci dirumah tidak-ada cash juga makanya tadu maksain keluar buat ambil cash sama beli makanan ☹ eh malah kleyengan
4645,apa sayang :) aku mau cerita:'<rt novi_ophi24: ih ada ibab(�•_•`) wintywinty: ngokrt novi_ophi24: minta dun ama a dani
4646,terbiasa jomblo -> muter-muter kuta sendirian agak telat baru tahu ternyata traveling sendirian itu enak :)
4647,you: smile honey | me: why | you: because it makes you atractive it change your mod it relieve stres and it helps you stay posotive
4648,begitu deh panjang wkwk
4649,efek ngangur mau nelfon -> cek pulsa -> telas -> arep tuku -> ra nduwe duit -> ngo telfon umum ae nek ngnu -> cerdik <-
4650,yaudah oke nung
4651,mengingat kan ku kpda perkatan mu tentang aku kpda togy glory mirip tidak-sopan begitu
4652,neng bapakmu juragan jengkol ya |kok tahu sih bang |itu mulut neng bau jengkol #gajadinyium haha terbahak-bahak :d
4653,yah sayang sangat ra mudah2an balikan ya sama dia amin;)
4654,selamat ya adik saya d perpisahan tk dapat penghargan yang paling rajin masuk sma piagam dari lomba ! wih keren memang adik saya
4655,tidak-adil itu 3-|
4656,asli saya terbahak-bahak sampai geli ngedenger kabar dari kamu dek ada2 saja
4657,dari zaman sma selalu merasa pemeran utama prianya… ★ dzi oi (embrace your shadow) (at poet's relaxing rest) —
4658,tampa kamu saya akan bisa karena hdp mati saya bukan ditangan kamu tapi dikit-dikit keingetan kamu sih haha
4659,ayolah esteh bude saja tender yo haha minum esteh manis dibude cuma serebu wjwk minum ape hahaha
4660,ha iya yang penting tidak-keder deh he
4661,tidak-kurus agak gemuk tidak-cantik tapi lebih dari cantik brti gidut tidak-kurus tidak-cantik wah ajip
4662,badanya pada sakit semua yampun :'( (at my tl rom - kediaman mr subarno) —
4663,makanya jangan salah paham dulu
4664,iya memang benar
4665,lama nih dokternya datang mau pulang kan -_-
4666,kecil hehe
4667,ye bocah ! orang sama aku yah vi senang di mention sama aku ya hehe sebal ada rada2 senang sih bhahaha
4668,aku benci bila harus mengakui kamu cantik :)
4669,cepat move on saja lah
4670,cobalah untuk mndengarkn orang lain tak hanya diri sendiri namun tetaplah harus memilih apa yang baik untuk dikuti dan tidak
4671,seru ir hehehe aku juga kangen kamu :
4672,(y) lebih baik gagal di sat yang tepat dibandingkn brhasil di sat yang salah
4673,komodo kan odol anak kecil kok bisa gigit sih mas
4674,watching pintu terlarang (the forbiden dor) —
4675,sakit semua penyakit yang ada
4676,hari ni dapat pengalaman yang amat sngat luar bysa dahsyat a alhamdulilah
4677,sekarang gara kamu rusuh saya tidak-jadi tidur tenang luw mah enak colmek !
4678,masa sih ada yang tidak-lolos seram juga ya eh kamu ambl yang klas sabtu kan ya
4679,iya veve kamu semangat juga ya hari ini :d ve kamu kerja juga ya alhamdulilah semangat yo kalian:d haha venta bisa saja :
4680,cinta brontosaurus ^ blitz megaplex - central park w/ others)
4681,semangat pagi untuk hari ini
4682,kaki sakit sekali yalah:'&
4683,jakarta pusar susah kumpulin anak2 7d
4684,pintar baru jalan jam segini bhahaha
4685,kecewa sama janji elu yang waktu itu :'(
4686,orang juga kesal kale digituin kalau kenal mah negor jangan mao nya ditegor!
4687,tapi yakin tidak-sama jawaban yang kamu isi bny yang belum w isi mngkin tuh (cont)
4688,sok baik yah didepan tapi dibelakang kelakuanya ngebelihin setan idih
4689,kalau kamu cepat susul berarti saya cepat dapat pj kan :|
4690,wkwk abisnya lucu samain mulu;- rt saja :p rtainidwijulia: ♥rt (cont)
4691,wkwkwkwkw juara falsnya! rosa nangis liat fatin nyanyi karena suaranya jelek jadi nonton xfactor
4692,hahaha bakso cilok parah kamu ah lama ya mamas tukan bakso
4693,tahu ah terang -_-
4694,oke ting gatau nih saya sih ikut sbmptn tapi kalau itu tidak-dapat saya sudah ada chanel ko haha kamu daftar dimana besok
4695,wataw bola so toki di otak hahaha :d :p :p selamat berekspresi saja kalau begitu :p xixi
4696,kayaknya ini se batan masalah tidak-wifi tidak-tivi sama semua tidak-bisa kesal
4697,saya capai diambekin terus seperti gini-_- salah saya apacoba
4698,badan pada sakit semua:-(
4699,saya kira paling lama ampe jam :|
4700,ya tahu lah ya meh wkakwkakwa bohong mu tidak-mempan trhadap saya wkakwa
4701,dasar kamu :d so lanjutkan lah :p oke kalau  begitu hahaha :p :p emansipasi wanita :d perlu dipaksa sekarang :p
4702,biasanya tuh kalau jam segini sudah bermimpi2 ria {}_{}
4703,amin itu pasti doa & ucap syukur :-) gbu selamat pagi bapa terima kasih masih memberi nafas
4704,hehe iya nih ka cuma aku memang tidak-bisa ngom depan umum susa benar hiks -_-
4705,apa eon sayang :
4706,diet biar doi tambah cinta eak
4707,yauda sana tapi jangan bawa hape dengan ciri khas suara laoshi andataulahya
4708,mending tidak-makan daripada b rusak : (
4709,kenapa jadi serba salah gini sih :(
4710,staytune trans suara ngaji abidzar bagus
4711,oke
4712,macet banjir!
4713,iyah sayang sambildengerin♬naif tengkiyuw:d get well soon ye kesayangan :d {} {}
4714,atiati mam semoga selamat sampai bandung se u tomorow
4715,saya tidak-payah peras
4716,ainowatyupiling yunomisowel lah haha kamu kaya begitu tidak-(cont)
4717,kata enyak dari pada buat nonton lebih baik uang nye buat di tabung saja buat tambah modal nikah ahay
4718,karena anda telah menyebarkan bibit alay kenapa saya jelek!
4719,mulut kamu tidak-lebih dari sampah gy!
4720,hpna masih sakit te bagaimana nih krjana sprtina susah waktu ya tuk ngumpul lagi deh pada sbuk juni sprtina ada tangal merah tuh
4721,kaya shendy saja hoam pengen hibernasi (☉�_☉�)
4722,tuh kuat :) pret mana kuat mana nangis septi kuat coy tidak-pernah nangis haha
4723,sepi ny line ( |
4724,tae biarin apa roy biar saya kece lagu kamu oncom2 lukasz piszczek style style my hair now b-)
4725,hawanya kenyang terus heran tidak-napsyu makan
4726,salah masuk locker rom ketempatnya arsenal :p (at emirates stadium) [pic] —
4727,menemani bu bos belanja dot si anak cengeng (at pasar jatinegara) —
4728,i'm at bagas raya (jakarta timur)
4729,melelahkan hari ini siap2 besok #jakclothsumerfest #day2 (with nofiani and hary at sudirman park apartment) —
4730,liat kaskus ada trit prj monas bukan prj tapi pkd tsnya bodoh pangkat salah satunya barang di prj kemayoran hrgnya harus dibwh 10rb hah ! #
4731,he'eh pernah tidak-kamu mengkhianati kepercayan seseorang sampai dia tidak-percaya lagi sama kamu #j |
4732,wkwk sabar ya kalau bicara ama saya
4733,amin amin amin ya alah semoga dapat tempat yang nyaman & diterima disisi-nya o:) ia yuk iya dek o:
4734,selamat hari lahir bang semoga panjang umur sehat selalu dan apa yang dinginkan bisa tercapai!:) may � bles u always:)
4735,bapa saya nyerangas benar gedeg !
4736,rumahnya direktur pln dimana ya pasti dsana tidak-pernah mati lampu kaya disini
4737,kepala pusing ternyata karena lapar hahaha sih d kode sekali -_-
4738,sekarang lagi sibuk apa kak masih ada jadwal syuting rt malam kak
4739,semoga puasa nanti mag nya jarang kambuh biar puasa nya lancar amin ya alah o:)
4740,iya anis kuliah apa kabar cantik :3
4741,: wkwk enak doeg ci dapat pinjeman gratis film apa
4742,oke amin o:)
4743,alay bahas kamu :d ngapain ke daftar saja tangal
4744,duhaduh yang enip hapyaniv kalian - yang terbaik buat kalian ya♥:3
4745,ckckckc lucu mel
4746,bwahaha itu lagi ikutan lomba poto critanya tante doain biar menang hihiy btw sudah ktauan belum ce apa co din sehat terus yah :
4747,bekasi asri targetkan penjualan naik persen
4748,i'm at taman ratu indah (jakarta)
4749,karena itu kurang menit:-d tepatnya jam kurang menit
4750,selamat makan! (at soto bu tjondro) [pic] —
4751,saya pasrah sama nilai tik saya :) benar
4752,ujan nih broh rintik rintik deres emange ujan :o pagi-pagi hujan gini bikin nempel ogah bangun az
4753,sok iye lau sokap sksd sangat wkwk saya tahu ka kamu mblo tapi tidak-mau ngaku saja
4754,kayaknya seru kalau liburan kali ini menikmati kemacetan pantura dengan armada idaman
4755,n : ngopi terus lu! g : tidak-apa-apa mah :d n : awas keluh sakit lu! g : mukabete
4756,bagus kalau udah:) aku bosan sekali nih
4757,sial jual itu yang baru wuakakakak:p cius memang tidak-ada duit kaka :d
4758,makasia:prt manis syekale;)
4759,nyang ini benar berenang loh! hahaha poke
4760,yah lama kamu nyusulnya sayang si sayang tapi tidak-susul juga ca -_- duluan sudah ca haha kalau dia sayang dia
4761,baik hati:
4762,ramai (at enichisai 2013) —
4763,iya deh makasih semangat teh (�'�✣'� )9 !rt sumpah gasemangat gini!
4764,pusing kepala saya gara2 memikirkan hal yang complicated damn!
4765,bahagia lalu bersyukur :| bersyukurlah maka kamu akan bahagia :)
4766,semangat deh buat neng manda�
4767,iya dong;)kan pajli mah sibuk berarti banyakan sama wily �\(^▿^)/� pajli angurin saja u u nah
4768,pengen sangat jadi salah satu cewek2 jagoan yang main di f6 masih wah sangat loh hahaha
4769,tuh kan mulai lagi pusing nya
4770,didekatmu selamanya inikah rasanya tanpa dirimu yang kurasa hanyalah kesepian inikah rasanya tanpa dirimu walau sehari setahun lamanya
4771,lol cukup din cukup aku sudah tidak-kuat lagi aduh aku padahal ka
4772,sama males jadinya buat keluar rumah mau ambil tali :( aseli ! badmod :( tidur tidak-enak sangat depresi saya nih :s
4773,i'm at taman mini indonesia indah (tmi) (jakarta timur dki jakarta) w/ others
4774,ironi bro cos duel antar negara beda ama banyak yang ngetwit seakan memaksa yang ke gbk buat pakai jersey timnas indo egois
4775,memang itu hobi saya pemirsa :d hahaha � senang sekali cengin orang!
4776,kamu jadi laki laki harus tahu dong perasan doi kamu kek gimana kamu sayang tidak-sih sama doi kamu kalau sayang berarti kamu harus peka guys
4777,kapan kulit oi kaya gini lagi jakarta bikin oi gosong kaya mbo mbo -_- (at komplek walikota) [pic] —
4778,anak saya banyak maunya kaya anak b! haha biart mau jam apa jam lay pikir
4779,pret saya kan tidak-sombong orngnya yan jadi suka nyapa orang )
4780,i'm at gunung agung bokstore
4781,oke sip deket itu wtc matahari serpong hafizhinsomnisa: 10% ampuh lokasinya dimana yak
4782,pusing sangat mata berat sekali mau tidur susah sangat ini curhat banget! (at ayu's rom) —
4783,cakap sih tapi sayang jones wkwkwkw
4784,masih tidak-kepikiran kok ada ya orang mirip begitu heran! yang tdinya simpati sama maklumin sekarang jadi males
4785,kapan2 deh ya kalau ketemu saya tanyain untung saya gatau tanyakan pada danynya saja langsung :p
4786,hem ada yang poto ama drum jangan sebut nama kenapa ran :' hanya bisa sedih liat kabar itu :'(
4787,pintar aqidah dan akademik itu sama2 nilai plus keren semua :3
4788,iya oke yu amin semoga kamu juga semoga masuk ya yuo:) smk
4789,no enak body -_-
4790,kurang mingu inih di kota penuh polusi … (w/ nur cholis & aulia putra imam hanifa at cikarang jababeka) —
4791,pengen ketemu waktu pulang kemarin tapi tidak-ketemu sibuk dwek … :-(
4792,selamat sore cintakui :-p :- hahaha #ngaco
4793,brti kamu tidak-berbakat(n)rt capai )rt azasania: seru yak )rt nadasfn: jadi ingat (cont)
4794,hari cepat sekali belalu tingal besok hah
4795,cinta itu dibangun dengan saling mendengarkan dan belajar untuk saling mengerti
4796,makan bubur -_- (at prima harapan regency) —
4797,benar
4798,hehe terima kasih u so much ya oke ditungu mandian telornya:-p wkwk
4799,tawa lagi
4800,kelaparan malam-malam ngelayap kesini cari makan (at tebet junction) —
4801,ampuh & mujarab hahaha
4802,tapi sayangnya tidak-bisa pelajaran cocok untuk pisces: agama sejarah geografi matematika fisika olahraga kimia
4803,kemarin benar ada mikha kapan telat kamu dek bukan pensi dek
4804,god (�) juga zmpe yang q†� takutkan selama ini kong mau terjadi � � q†� (-�-�_-�) sunguh mati komn q†� n� sangup mau hadapi �†�
4805,sabar saja punya ade kelas kurang ajar plus songong :(
4806,sukses adalah hasil 1% yang berasal dari 9% kegagalan #sck
4807,dibalik sebuah mimpi ada sebuah harapan
4808,alhamdulilah wasyukurilah mksi ya alah atas sgl nikmat yang kamu beri :)
4809,main yu ka ngumpung fz lagi ramai yang on:-) kangen main hestek sama fzdanozy wkwk
4810,hadiahnya apan pertanyan: tebak berapa harga samsung galaxy fame plus hashtag #galaxyfame (clue di bawah 5jt)
4811,oke move bm yak aktif ris syahilarisda
4812,selamat hari waisak se dunia
4813,lama tak jumpa perum harkit)
4814,hehe iya smsnya tidak-malam-malam deh he ecie di carin kita jadi enak hahaha makanya kalau sms jangan malam
4815,janda yang benar cuma 10% kali ya yang bisa juga kehormatan dengan statusnya 90% janda gatal ingin masuk pisang sana sini sista
4816,i'm at x-2 sma budi mulia w/
4817,ada ada tidak-teman kamu yang latahnya jorok #j |
4818,� � � � � � kenyang :)
4819,iya:d ngapa kamu tidak-senang nih hah tidak-seneng:p
4820,benar loh -
4821,pengen jadi hijabers saja susah sangat gabisa2-_-
4822,haha ye deh cepat sembuh ye congrt auah tidak-sakit mah tidak-keluh gendot
4823,tyas polbek doms blay sayang :- hehehe
4824,ha gjd sudah feling kamu jelek benar nah kan tidak-enak prasan saya - - bae2 di perkosa main disana hahart
4825,selamat ulang tahun semoga cita2nya tercapai �\(^▿^)/�
4826,tidak-ada rencana malam minguan mending ikut kuis barang hadiah cetar membahana for 4winer!
4827,sebab itu aku bangun dan melihat; tidurku menyenangkan - yeremia 31:26
4828,hari mingu wkwk #usetvnobarpintuharmonika kapan terakhir kali kamu nangis
4829,hahaha novita kaya doraemon wkwkwkwk
4830,jakarta punya kita dirgahayu jakarta ke-486 semoga tidak-macet lage :d
4831,home at last mlv keren sekali tadi! (with irwan wahyu and others at —
4832,nisa itu lemor sangat jadi salah paham gitukan ilah
4833,belum mandi sih kamu makanya sepi:p tl sepi lagi - _-
4834,nomornya min belum ada oke nomornya sudah di daftarin di whatap kan
4835,hy kenalan boleh ava di akun yang lama
4836,neduh hujan jalan raya serpong)
4837,minum entrostop menghilangkan rasa sakit perut :d kiteyut;'&
4838,tapi orang nya enga kan tay doanya jelek :( divanabila: kok kamu tidak-hanyut tay
4839,gadak nih jalan2 saja hehe alhamdulilah lagi jalan mau kemana baik alvi apa k
4840,nafkah dari seorang muslim kepada keluarganya karena mencari pahala adalah sedekah (mutafaq'alaih)
4841,selamat ulang tahun kak:d
4842,o no o yasumi no meinu yaburu omedet� (selamat malam wahai wanita jalang selamat istirahat)
4843,hapy birthday angrybirdnya ipab ({}) semoga makin makin yak seru kan tadi siramanya wkwk :p
4844,tuhkan nica curang ㅜㅠ haha sudah saya hapus coy maaf :prt amirahdiniati: seharusnya kamu ada tuh nis yang tadi bicara tugas
4845,datang donk kalau dia omong lsng suruh datang saya datang sudah semangat ksnrt kode ni bah
4846,selamat shlt teman ifat
4847,cepat sembuh yah terima kasih get well soon for you gkuat skitnya yalah ampun huhu:'(
4848,iya benar brader wah sepertinya ada yang lupa teman nih ingetnya sama pacar
4849,tidak-di kasih harapan sedikitpun! mending di kasih harapan palsu atau tidak-di kasih (cont)
4850,cerita sama mereka tuh seru kebersamanya kerasa sayang mrka ah<3
